Date,Energy Source,Value,Generation (TWh)
2004-01-01,Bioenergy,9161.75,9.16175
2004-01-01,Clean,200197.1,200.1971
2004-01-01,Coal,361314.87,361.31487
2004-01-01,Fossil,489422.57999999996,489.42258
2004-01-01,Gas,96506.75,96.50675
2004-01-01,Gas and Other Fossil,128107.7,128.1077
2004-01-01,Hydro,44430.13,44.43013
2004-01-01,"Hydro, Bioenergy and Other Renewables",56560.63,56.560629999999996
2004-01-01,Nuclear,141612.36000000002,141.61236000000002
2004-01-01,Other Fossil,31600.95,31.60095
2004-01-01,Other Renewables,2968.75,2.96875
2004-01-01,Renewables,58584.74,58.58474
2004-01-01,Solar,25.22,0.02522
2004-01-01,Total Generation,689619.67,689.61967
2004-01-01,Wind,1998.89,1.99889
2004-01-01,Wind and Solar,2024.11,2.02411
2004-02-01,Bioenergy,8485.34,8.48534
2004-02-01,Clean,181994.86000000002,181.99486000000002
2004-02-01,Coal,323006.19,323.00619
2004-02-01,Fossil,443603.83,443.60383
2004-02-01,Gas,100639.76999999999,100.63976999999998
2004-02-01,Gas and Other Fossil,120597.64,120.59764
2004-02-01,Hydro,40444.14,40.44414
2004-02-01,"Hydro, Bioenergy and Other Renewables",51726.08,51.72608
2004-02-01,Nuclear,128203.93,128.20392999999999
2004-02-01,Other Fossil,19957.87,19.95787
2004-02-01,Other Renewables,2796.6,2.7965999999999998
2004-02-01,Renewables,53790.93,53.79093
2004-02-01,Solar,21.72,0.02172
2004-02-01,Total Generation,625598.6900000001,625.59869
2004-02-01,Wind,2043.13,2.04313
2004-02-01,Wind and Solar,2064.85,2.06485
2004-03-01,Bioenergy,8830.880000000001,8.83088
2004-03-01,Clean,185488.11000000002,185.48811
2004-03-01,Coal,308576.83,308.57683000000003
2004-03-01,Fossil,429263.35000000003,429.26335000000006
2004-03-01,Gas,99602.4,99.60239999999999
2004-03-01,Gas and Other Fossil,120686.52,120.68652
2004-03-01,Hydro,44521.92,44.52192
2004-03-01,"Hydro, Bioenergy and Other Renewables",56229.579999999994,56.22957999999999
2004-03-01,Nuclear,126570.23000000001,126.57023000000001
2004-03-01,Other Fossil,21084.12,21.08412
2004-03-01,Other Renewables,2876.78,2.87678
2004-03-01,Renewables,58917.88,58.91788
2004-03-01,Solar,105.86,0.10586
2004-03-01,Total Generation,614751.46,614.75146
2004-03-01,Wind,2582.44,2.58244
2004-03-01,Wind and Solar,2688.3,2.6883000000000004
2004-04-01,Bioenergy,8764.3,8.764299999999999
2004-04-01,Clean,171860.97,171.86097
2004-04-01,Coal,282941.88,282.94188
2004-04-01,Fossil,406367.77,406.36777
2004-04-01,Gas,103644.0,103.644
2004-04-01,Gas and Other Fossil,123425.88,123.42588
2004-04-01,Hydro,40438.17,40.43817
2004-04-01,"Hydro, Bioenergy and Other Renewables",51916.97,51.91697
2004-04-01,Nuclear,117240.48999999999,117.24049
2004-04-01,Other Fossil,19781.88,19.78188
2004-04-01,Other Renewables,2714.5,2.7145
2004-04-01,Renewables,54620.48,54.62048
2004-04-01,Solar,113.8,0.1138
2004-04-01,Total Generation,578228.73,578.2287299999999
2004-04-01,Wind,2589.71,2.58971
2004-04-01,Wind and Solar,2703.5099999999998,2.7035099999999996
2004-05-01,Bioenergy,8696.77,8.69677
2004-05-01,Clean,191598.01,191.59801000000002
2004-05-01,Coal,314032.75,314.03275
2004-05-01,Fossil,460135.81,460.13581
2004-05-01,Gas,124043.62999999999,124.04363
2004-05-01,Gas and Other Fossil,146103.06,146.10306
2004-05-01,Hydro,46661.64,46.66164
2004-05-01,"Hydro, Bioenergy and Other Renewables",58196.31,58.19631
2004-05-01,Nuclear,129834.84000000001,129.83484
2004-05-01,Other Fossil,22059.43,22.05943
2004-05-01,Other Renewables,2837.9,2.8379000000000003
2004-05-01,Renewables,61763.17,61.763169999999995
2004-05-01,Solar,163.56,0.16356
2004-05-01,Total Generation,651733.82,651.7338199999999
2004-05-01,Wind,3403.3,3.4033
2004-05-01,Wind and Solar,3566.86,3.56686
2004-06-01,Bioenergy,8776.710000000001,8.776710000000001
2004-06-01,Clean,199104.03,199.10403
2004-06-01,Coal,335283.82,335.28382
2004-06-01,Fossil,488124.77,488.12477
2004-06-01,Gas,129371.36,129.37136
2004-06-01,Gas and Other Fossil,152840.94,152.84094
2004-06-01,Hydro,49067.909999999996,49.06791
2004-06-01,"Hydro, Bioenergy and Other Renewables",60665.72,60.66572
2004-06-01,Nuclear,135468.14,135.46814
2004-06-01,Other Fossil,23469.58,23.46958
2004-06-01,Other Renewables,2821.1,2.8211
2004-06-01,Renewables,63635.89,63.635889999999996
2004-06-01,Solar,175.76,0.17576
2004-06-01,Total Generation,687228.79,687.22879
2004-06-01,Wind,2794.41,2.79441
2004-06-01,Wind and Solar,2970.17,2.97017
2004-07-01,Bioenergy,9486.11,9.48611
2004-07-01,Clean,204091.49,204.09149
2004-07-01,Coal,362983.64999999997,362.98364999999995
2004-07-01,Fossil,547407.1900000001,547.40719
2004-07-01,Gas,158580.04,158.58004
2004-07-01,Gas and Other Fossil,184423.52,184.42352
2004-07-01,Hydro,45249.66,45.249660000000006
2004-07-01,"Hydro, Bioenergy and Other Renewables",57648.48,57.648480000000006
2004-07-01,Nuclear,143950.09,143.95009
2004-07-01,Other Fossil,25843.48,25.84348
2004-07-01,Other Renewables,2912.71,2.91271
2004-07-01,Renewables,60141.4,60.141400000000004
2004-07-01,Solar,164.2,0.16419999999999998
2004-07-01,Total Generation,751498.6599999999,751.49866
2004-07-01,Wind,2328.72,2.3287199999999997
2004-07-01,Wind and Solar,2492.92,2.4929200000000002
2004-08-01,Bioenergy,9291.800000000001,9.2918
2004-08-01,Clean,198113.12,198.11312
2004-08-01,Coal,356362.70999999996,356.36270999999994
2004-08-01,Fossil,535352.9199999999,535.3529199999999
2004-08-01,Gas,155641.34,155.64133999999999
2004-08-01,Gas and Other Fossil,178990.22,178.99022
2004-08-01,Hydro,41547.93,41.54793
2004-08-01,"Hydro, Bioenergy and Other Renewables",53729.02,53.72902
2004-08-01,Nuclear,142136.98,142.13698000000002
2004-08-01,Other Fossil,23348.88,23.34888
2004-08-01,Other Renewables,2889.29,2.88929
2004-08-01,Renewables,55976.14,55.97614
2004-08-01,Solar,145.7,0.1457
2004-08-01,Total Generation,733466.05,733.46605
2004-08-01,Wind,2101.42,2.10142
2004-08-01,Wind and Solar,2247.12,2.24712
2004-09-01,Bioenergy,8715.84,8.71584
2004-09-01,Clean,185057.72,185.05772
2004-09-01,Coal,328505.83,328.50583
2004-09-01,Fossil,483262.16,483.26216
2004-09-01,Gas,135707.98,135.70798000000002
2004-09-01,Gas and Other Fossil,154756.33,154.75633
2004-09-01,Hydro,39511.24,39.51124
2004-09-01,"Hydro, Bioenergy and Other Renewables",50893.08,50.893080000000005
2004-09-01,Nuclear,131864.13,131.86413000000002
2004-09-01,Other Fossil,19048.35,19.04835
2004-09-01,Other Renewables,2666.0,2.666
2004-09-01,Renewables,53193.59,53.19358999999999
2004-09-01,Solar,121.27000000000001,0.12127000000000002
2004-09-01,Total Generation,668319.88,668.31988
2004-09-01,Wind,2179.24,2.1792399999999996
2004-09-01,Wind and Solar,2300.5099999999998,2.3005099999999996
2004-10-01,Bioenergy,9024.0,9.024
2004-10-01,Clean,175364.15,175.36415
2004-10-01,Coal,315210.18,315.21018
2004-10-01,Fossil,446342.18,446.34218
2004-10-01,Gas,114457.62000000001,114.45762
2004-10-01,Gas and Other Fossil,131132.0,131.132
2004-10-01,Hydro,36319.200000000004,36.3192
2004-10-01,"Hydro, Bioenergy and Other Renewables",48178.659999999996,48.178659999999994
2004-10-01,Nuclear,125060.7,125.0607
2004-10-01,Other Fossil,16674.38,16.67438
2004-10-01,Other Renewables,2835.46,2.83546
2004-10-01,Renewables,50303.45,50.30345
2004-10-01,Solar,67.03999999999999,0.06703999999999999
2004-10-01,Total Generation,621706.33,621.70633
2004-10-01,Wind,2057.75,2.05775
2004-10-01,Wind and Solar,2124.79,2.12479
2004-11-01,Bioenergy,8664.31,8.664309999999999
2004-11-01,Clean,171728.25,171.72825
2004-11-01,Coal,314871.97,314.87197
2004-11-01,Fossil,429584.46,429.58446000000004
2004-11-01,Gas,99386.11,99.38611
2004-11-01,Gas and Other Fossil,114712.5,114.7125
2004-11-01,Hydro,40544.39,40.54439
2004-11-01,"Hydro, Bioenergy and Other Renewables",51951.44,51.951440000000005
2004-11-01,Nuclear,117881.72,117.88172
2004-11-01,Other Fossil,15326.39,15.32639
2004-11-01,Other Renewables,2742.74,2.74274
2004-11-01,Renewables,53846.53,53.84653
2004-11-01,Solar,30.68,0.03068
2004-11-01,Total Generation,601312.72,601.31272
2004-11-01,Wind,1864.41,1.8644100000000001
2004-11-01,Wind and Solar,1895.0900000000001,1.8950900000000002
2004-12-01,Bioenergy,9177.130000000001,9.177130000000002
2004-12-01,Clean,202734.39,202.73439000000002
2004-12-01,Coal,353510.35000000003,353.51035
2004-12-01,Fossil,477685.43,477.68543
2004-12-01,Gas,102619.1,102.6191
2004-12-01,Gas and Other Fossil,124175.08,124.17508000000001
2004-12-01,Hydro,51121.92,51.121919999999996
2004-12-01,"Hydro, Bioenergy and Other Renewables",63141.6,63.1416
2004-12-01,Nuclear,137233.28,137.23328
2004-12-01,Other Fossil,21555.98,21.555979999999998
2004-12-01,Other Renewables,2842.5499999999997,2.8425499999999997
2004-12-01,Renewables,65501.11,65.50111
2004-12-01,Solar,15.52,0.015519999999999999
2004-12-01,Total Generation,680419.8200000001,680.4198200000001
2004-12-01,Wind,2343.99,2.34399
2004-12-01,Wind and Solar,2359.5099999999998,2.3595099999999998
2005-01-01,Bioenergy,9222.83,9.22283
2005-01-01,Clean,201139.6,201.1396
2005-01-01,Coal,354027.82,354.02782
2005-01-01,Fossil,481627.43000000005,481.62743000000006
2005-01-01,Gas,102675.26,102.67526
2005-01-01,Gas and Other Fossil,127599.61,127.59961
2005-01-01,Hydro,47093.57,47.09357
2005-01-01,"Hydro, Bioenergy and Other Renewables",59202.64,59.20264
2005-01-01,Nuclear,139656.47,139.65647
2005-01-01,Other Fossil,24924.35,24.924349999999997
2005-01-01,Other Renewables,2886.24,2.88624
2005-01-01,Renewables,61483.130000000005,61.48313
2005-01-01,Solar,17.34,0.01734
2005-01-01,Total Generation,682767.03,682.76703
2005-01-01,Wind,2263.15,2.26315
2005-01-01,Wind and Solar,2280.49,2.28049
2005-02-01,Bioenergy,8357.38,8.35738
2005-02-01,Clean,177166.5,177.1665
2005-02-01,Coal,311636.07,311.63607
2005-02-01,Fossil,416661.93,416.66193
2005-02-01,Gas,89825.24,89.82524000000001
2005-02-01,Gas and Other Fossil,105025.86,105.02586
2005-02-01,Hydro,42522.35999999999,42.52235999999999
2005-02-01,"Hydro, Bioenergy and Other Renewables",53313.52,53.31352
2005-02-01,Nuclear,121893.86,121.89386
2005-02-01,Other Fossil,15200.62,15.20062
2005-02-01,Other Renewables,2433.78,2.43378
2005-02-01,Renewables,55272.64,55.27264
2005-02-01,Solar,26.16,0.02616
2005-02-01,Total Generation,593828.43,593.82843
2005-02-01,Wind,1932.96,1.93296
2005-02-01,Wind and Solar,1959.12,1.95912
2005-03-01,Bioenergy,9131.31,9.13131
2005-03-01,Clean,183045.77,183.04576999999998
2005-03-01,Coal,327225.38,327.22538000000003
2005-03-01,Fossil,448464.73,448.46473
2005-03-01,Gas,103793.94,103.79394
2005-03-01,Gas and Other Fossil,121239.34,121.23934
2005-03-01,Hydro,44878.32,44.87832
2005-03-01,"Hydro, Bioenergy and Other Renewables",56771.13,56.77113
2005-03-01,Nuclear,123077.07,123.07707
2005-03-01,Other Fossil,17445.4,17.445400000000003
2005-03-01,Other Renewables,2761.5,2.7615
2005-03-01,Renewables,59968.700000000004,59.968700000000005
2005-03-01,Solar,76.31,0.07631
2005-03-01,Total Generation,631510.49,631.51049
2005-03-01,Wind,3121.26,3.1212600000000004
2005-03-01,Wind and Solar,3197.5699999999997,3.19757
2005-04-01,Bioenergy,8516.14,8.51614
2005-04-01,Clean,171091.09,171.09109
2005-04-01,Coal,286166.49000000005,286.16649000000007
2005-04-01,Fossil,404954.73000000004,404.95473000000004
2005-04-01,Gas,104032.54,104.03254
2005-04-01,Gas and Other Fossil,118788.23,118.78823
2005-04-01,Hydro,45441.64,45.44164
2005-04-01,"Hydro, Bioenergy and Other Renewables",56611.55,56.61155
2005-04-01,Nuclear,110968.02,110.96802000000001
2005-04-01,Other Fossil,14755.69,14.755690000000001
2005-04-01,Other Renewables,2653.77,2.65377
2005-04-01,Renewables,60123.07,60.12307
2005-04-01,Solar,116.52000000000001,0.11652000000000001
2005-04-01,Total Generation,576045.81,576.0458100000001
2005-04-01,Wind,3395.0,3.395
2005-04-01,Wind and Solar,3511.52,3.51152
2005-05-01,Bioenergy,8903.69,8.903690000000001
2005-05-01,Clean,194991.99000000002,194.99199000000002
2005-05-01,Coal,307915.91,307.91591
2005-05-01,Fossil,431689.48,431.68948
2005-05-01,Gas,109651.97,109.65197
2005-05-01,Gas and Other Fossil,123773.56,123.77356
2005-05-01,Hydro,53624.52,53.62452
2005-05-01,"Hydro, Bioenergy and Other Renewables",65395.88,65.39587999999999
2005-05-01,Nuclear,125940.96,125.94096
2005-05-01,Other Fossil,14121.59,14.12159
2005-05-01,Other Renewables,2867.6699999999996,2.8676699999999995
2005-05-01,Renewables,69051.03,69.05103
2005-05-01,Solar,162.3,0.1623
2005-05-01,Total Generation,626681.46,626.68146
2005-05-01,Wind,3492.8500000000004,3.4928500000000002
2005-05-01,Wind and Solar,3655.1499999999996,3.6551499999999995
2005-06-01,Bioenergy,9005.25,9.00525
2005-06-01,Clean,200627.03,200.62703
2005-06-01,Coal,349733.99,349.73399
2005-06-01,Fossil,522958.92000000004,522.95892
2005-06-01,Gas,151270.99000000002,151.27099
2005-06-01,Gas and Other Fossil,173224.93,173.22493
2005-06-01,Hydro,52736.72,52.73672
2005-06-01,"Hydro, Bioenergy and Other Renewables",64567.67,64.56766999999999
2005-06-01,Nuclear,132288.56,132.28856
2005-06-01,Other Fossil,21953.94,21.95394
2005-06-01,Other Renewables,2825.7,2.8257
2005-06-01,Renewables,68338.47,68.33847
2005-06-01,Solar,176.96,0.17696
2005-06-01,Total Generation,723585.9500000001,723.58595
2005-06-01,Wind,3593.84,3.59384
2005-06-01,Wind and Solar,3770.8,3.7708000000000004
2005-07-01,Bioenergy,9597.34,9.59734
2005-07-01,Clean,208277.01,208.27701000000002
2005-07-01,Coal,372181.5,372.1815
2005-07-01,Fossil,592624.56,592.6245600000001
2005-07-01,Gas,193638.82,193.63882
2005-07-01,Gas and Other Fossil,220443.05000000002,220.44305000000003
2005-07-01,Hydro,50664.37,50.664370000000005
2005-07-01,"Hydro, Bioenergy and Other Renewables",63150.46,63.15046
2005-07-01,Nuclear,142140.03,142.14003
2005-07-01,Other Fossil,26804.23,26.80423
2005-07-01,Other Renewables,2888.75,2.88875
2005-07-01,Renewables,66136.98,66.13698
2005-07-01,Solar,144.66,0.14465999999999998
2005-07-01,Total Generation,800901.56,800.90156
2005-07-01,Wind,2841.86,2.84186
2005-07-01,Wind and Solar,2986.52,2.98652
2005-08-01,Bioenergy,9536.859999999999,9.536859999999999
2005-08-01,Clean,199453.82,199.45382
2005-08-01,Coal,375147.49,375.14749
2005-08-01,Fossil,606533.13,606.53313
2005-08-01,Gas,201573.34,201.57334
2005-08-01,Gas and Other Fossil,231385.63999999998,231.38564
2005-08-01,Hydro,41885.16,41.885160000000006
2005-08-01,"Hydro, Bioenergy and Other Renewables",54263.0,54.263
2005-08-01,Nuclear,142763.08,142.76307999999997
2005-08-01,Other Fossil,29812.3,29.8123
2005-08-01,Other Renewables,2840.98,2.84098
2005-08-01,Renewables,56690.74,56.69074
2005-08-01,Solar,151.7,0.1517
2005-08-01,Total Generation,805986.9500000001,805.9869500000001
2005-08-01,Wind,2276.04,2.27604
2005-08-01,Wind and Solar,2427.7400000000002,2.4277400000000005
2005-09-01,Bioenergy,9083.57,9.08357
2005-09-01,Clean,181749.46000000002,181.74946000000003
2005-09-01,Coal,343312.4,343.3124
2005-09-01,Fossil,515348.65,515.34865
2005-09-01,Gas,146710.94999999998,146.71094999999997
2005-09-01,Gas and Other Fossil,172036.25,172.03625
2005-09-01,Hydro,33367.060000000005,33.36706
2005-09-01,"Hydro, Bioenergy and Other Renewables",45212.56,45.212559999999996
2005-09-01,Nuclear,133477.96999999997,133.47796999999997
2005-09-01,Other Fossil,25325.3,25.3253
2005-09-01,Other Renewables,2761.93,2.76193
2005-09-01,Renewables,48271.49,48.27149
2005-09-01,Solar,122.22,0.12222
2005-09-01,Total Generation,697098.11,697.09811
2005-09-01,Wind,2936.71,2.93671
2005-09-01,Wind and Solar,3058.93,3.0589299999999997
2005-10-01,Bioenergy,8901.97,8.901969999999999
2005-10-01,Clean,171879.34,171.87933999999998
2005-10-01,Coal,324873.57,324.87357000000003
2005-10-01,Fossil,457584.54,457.58454
2005-10-01,Gas,111881.8,111.8818
2005-10-01,Gas and Other Fossil,132710.96000000002,132.71096000000003
2005-10-01,Hydro,34790.270000000004,34.79027000000001
2005-10-01,"Hydro, Bioenergy and Other Renewables",46440.450000000004,46.440450000000006
2005-10-01,Nuclear,122471.17,122.47117
2005-10-01,Other Fossil,20829.16,20.829159999999998
2005-10-01,Other Renewables,2748.21,2.74821
2005-10-01,Renewables,49408.17,49.40817
2005-10-01,Solar,75.34,0.07534
2005-10-01,Total Generation,629463.87,629.46387
2005-10-01,Wind,2892.38,2.89238
2005-10-01,Wind and Solar,2967.72,2.96772
2005-11-01,Bioenergy,8960.11,8.96011
2005-11-01,Clean,178386.69,178.38669000000002
2005-11-01,Coal,317595.07,317.59507
2005-11-01,Fossil,430827.35000000003,430.82735
2005-11-01,Gas,98880.48000000001,98.88048
2005-11-01,Gas and Other Fossil,113232.28,113.23228
2005-11-01,Hydro,37596.94,37.596940000000004
2005-11-01,"Hydro, Bioenergy and Other Renewables",49316.35,49.31635
2005-11-01,Nuclear,125825.44,125.82544
2005-11-01,Other Fossil,14351.8,14.351799999999999
2005-11-01,Other Renewables,2759.3,2.7593
2005-11-01,Renewables,52561.25,52.56125
2005-11-01,Solar,25.52,0.02552
2005-11-01,Total Generation,609214.04,609.2140400000001
2005-11-01,Wind,3219.38,3.21938
2005-11-01,Wind and Solar,3244.9,3.2449
2005-12-01,Bioenergy,9337.03,9.33703
2005-12-01,Clean,202245.65,202.24564999999998
2005-12-01,Coal,355930.36,355.93036
2005-12-01,Fossil,490640.86,490.64086
2005-12-01,Gas,107985.19,107.98519
2005-12-01,Gas and Other Fossil,134710.5,134.7105
2005-12-01,Hydro,42925.96,42.925959999999996
2005-12-01,"Hydro, Bioenergy and Other Renewables",55114.32,55.11432
2005-12-01,Nuclear,143470.13,143.47013
2005-12-01,Other Fossil,26725.31,26.72531
2005-12-01,Other Renewables,2851.3300000000004,2.8513300000000004
2005-12-01,Renewables,58775.52,58.77552
2005-12-01,Solar,5.59,0.0055899999999999995
2005-12-01,Total Generation,692886.51,692.88651
2005-12-01,Wind,3655.6099999999997,3.65561
2005-12-01,Wind and Solar,3661.2,3.6612
2006-01-01,Bioenergy,9619.710000000001,9.619710000000001
2006-01-01,Clean,214889.75999999998,214.88975999999997
2006-01-01,Coal,338472.17,338.47217
2006-01-01,Fossil,439034.33,439.03433
2006-01-01,Gas,87613.79,87.61379
2006-01-01,Gas and Other Fossil,100562.16,100.56216
2006-01-01,Hydro,53807.65,53.80765
2006-01-01,"Hydro, Bioenergy and Other Renewables",66275.55,66.27555000000001
2006-01-01,Nuclear,143823.08000000002,143.82308
2006-01-01,Other Fossil,12948.37,12.94837
2006-01-01,Other Renewables,2848.19,2.84819
2006-01-01,Renewables,71066.68000000001,71.06668
2006-01-01,Solar,25.88,0.02588
2006-01-01,Total Generation,653924.09,653.92409
2006-01-01,Wind,4765.25,4.76525
2006-01-01,Wind and Solar,4791.13,4.79113
2006-02-01,Bioenergy,8643.47,8.643469999999999
2006-02-01,Clean,188958.97,188.95897
2006-02-01,Coal,317232.38,317.23238
2006-02-01,Fossil,422723.83,422.72383
2006-02-01,Gas,94817.99,94.81799000000001
2006-02-01,Gas and Other Fossil,105491.45,105.49145
2006-02-01,Hydro,48630.35,48.63035
2006-02-01,"Hydro, Bioenergy and Other Renewables",59844.69,59.84469
2006-02-01,Nuclear,125231.28,125.23128
2006-02-01,Other Fossil,10673.460000000001,10.67346
2006-02-01,Other Renewables,2570.87,2.5708699999999998
2006-02-01,Renewables,63727.69,63.72769
2006-02-01,Solar,39.06,0.039060000000000004
2006-02-01,Total Generation,611682.8,611.6828
2006-02-01,Wind,3843.94,3.84394
2006-02-01,Wind and Solar,3883.0,3.883
2006-03-01,Bioenergy,9091.47,9.09147
2006-03-01,Clean,192551.04,192.55104
2006-03-01,Coal,322650.2,322.6502
2006-03-01,Fossil,442027.63999999996,442.02763999999996
2006-03-01,Gas,109843.48000000001,109.84348000000001
2006-03-01,Gas and Other Fossil,119377.44,119.37744
2006-03-01,Hydro,48378.88,48.378879999999995
2006-03-01,"Hydro, Bioenergy and Other Renewables",60325.28,60.32528
2006-03-01,Nuclear,127441.7,127.4417
2006-03-01,Other Fossil,9533.96,9.533959999999999
2006-03-01,Other Renewables,2854.93,2.85493
2006-03-01,Renewables,65109.340000000004,65.10934
2006-03-01,Solar,66.80000000000001,0.06680000000000001
2006-03-01,Total Generation,634578.6799999999,634.57868
2006-03-01,Wind,4717.26,4.7172600000000005
2006-03-01,Wind and Solar,4784.06,4.78406
2006-04-01,Bioenergy,8414.03,8.41403
2006-04-01,Clean,187064.9,187.0649
2006-04-01,Coal,282852.49000000005,282.85249000000005
2006-04-01,Fossil,405623.77999999997,405.62377999999995
2006-04-01,Gas,112181.73,112.18173
2006-04-01,Gas and Other Fossil,122771.29,122.77129
2006-04-01,Hydro,55936.689999999995,55.93668999999999
